ID	TCGA-CN-5361	TCGA-CR-7371	TCGA-CV-6962	TCGA-CN-6992	TCGA-D6-A74Q	TCGA-BA-6870	TCGA-CV-5430	TCGA-CN-A497	TCGA-CV-5978	TCGA-D6-6826	TCGA-UF-A7JJ	TCGA-CR-7399	TCGA-CN-A63T	TCGA-D6-6517	TCGA-CN-4727	TCGA-CV-6935	TCGA-CR-7370	TCGA-CV-5444	TCGA-DQ-5629	TCGA-CN-A63U	TCGA-KU-A66S	TCGA-CV-7242	TCGA-CN-A6V3	TCGA-CV-5435	TCGA-BA-4078	TCGA-CN-6997	TCGA-D6-A6EK	TCGA-CR-7374	TCGA-CV-7177	TCGA-CV-7415	TCGA-CV-5443	TCGA-TN-A7HJ	TCGA-CV-7101	TCGA-CN-6012	TCGA-UF-A7J9	TCGA-CV-5432	TCGA-BA-6869	TCGA-QK-AA3J	TCGA-BA-4076	TCGA-QK-A8ZB	TCGA-HD-7229	TCGA-CN-4722	TCGA-UF-A7JK	TCGA-F7-A622	TCGA-CN-A641	TCGA-UF-A71D	TCGA-CV-A45Z	TCGA-CV-7421	TCGA-CN-6010	TCGA-CV-7248	TCGA-CV-7430	TCGA-CN-5360	TCGA-CN-5356	TCGA-CN-6021	TCGA-CN-4723	TCGA-CV-5441	TCGA-CV-7245	TCGA-CN-4739	TCGA-F7-A623	TCGA-CV-7089	TCGA-CR-7364	TCGA-CV-5431	TCGA-F7-7848	TCGA-CR-7389	TCGA-CV-5434	TCGA-CN-6023	TCGA-CV-A45Y	TCGA-D6-A6ES	TCGA-CV-7437	TCGA-CV-A461	TCGA-CV-7418	TCGA-CN-5355	TCGA-CV-7424	TCGA-CN-4735	TCGA-BB-4217	TCGA-CV-7433	TCGA-CV-A460	TCGA-UF-A7JF	TCGA-CR-7388	TCGA-BA-A6DI	TCGA-QK-A8Z8	TCGA-D6-6824	TCGA-CV-7410	TCGA-CN-4738	TCGA-BA-A6DA	TCGA-CN-A49B	TCGA-UF-A7JH	TCGA-T3-A92M	TCGA-CV-7440	TCGA-CV-7261	TCGA-BA-5555	TCGA-CN-A63W	TCGA-CN-6989	TCGA-CV-7247	TCGA-CV-7422	TCGA-CR-7398	TCGA-CV-7250	TCGA-BA-6868	TCGA-UF-A718	TCGA-CN-6022	TCGA-CR-6474	TCGA-D6-8568	TCGA-D6-A6EQ	TCGA-CV-A45W	TCGA-CV-A6K1	TCGA-F7-A50I	TCGA-F7-8298	TCGA-CR-7402	TCGA-CN-5363	TCGA-CV-5440	TCGA-CN-6988
S100A5	1.1610019242312	1.92700097033197	1.51961158814891	2.60916523227704	1.72683241914215	1.07303537619175	1.26447055810341	2.54993699133145	1.56681018670517	1.16567781680871	1.30979471614486	1.14079169568636	1.25553590494119	1.32417279488004	1.38954583119004	1.17050058539873	2.32661568589767	1.41509929880413	1.35277649394145	1.87680715861056	2.13903824451287	1.72313547751208	1.110882194139	1.66440902173339	3.66036083151654	1.35901074190432	1.12768622715329	1.93839481254068	1.82190121355527	1.45668244657101	1.70396822367261	1.08766615970426	2.11311536027198	1.8452405610174	2.69707099921123	1.65956505815796	1.51961395275623	1.86826394949974	1.3187948395802	1.14016758791537	0.99089916892822	1.04942848057113	1.29032157133551	1.36485789868048	1.27190406480422	1.18987517535888	1.53752652580477	1.22256738505565	1.8539769615815	1.43946832111074	1.3521491128204	2.41824050883929	1.18147444197663	1.16770213445862	1.29110883138972	0.994326332064205	1.81375934167907	1.55773790091201	1.11527553693917	1.22970368646637	1.90889836606303	1.85541739682228	1.82424976189856	1.24782102885079	2.06895580460105	1.13449455557383	1.27503712114138	0.967047632434281	1.35100750810888	2.20697948728709	1.57851675592527	1.0923559439062	2.03345764832584	1.76902010075867	1.09262212667988	1.08036371301687	1.35549897325235	1.54534004716657	2.01092494210884	1.32848192325532	1.59121776550991	1.15099968374428	1.22028221453484	1.27221464416022	1.18420966896881	1.04643084095616	1.51933357968032	1.24748268286924	1.36747066938092	2.55865744968138	1.43941487550495	1.52880162412547	1.39130744290414	1.21073947191767	1.52837107973812	2.20887517884808	1.42082748224767	1.15191822581099	1.22971825375646	1.09324005375688	1.15378459538178	1.11281054402963	1.42768631056626	2.00156311611837	1.1641917559771	1.07474042099559	1.14877705064077	2.04457934676379	0.995888230631133	1.8148977100903	1.35103717829151
TMSB4Y	1.78799611368497	1.71143221392481	1.74978240885432	2.43483034481475	1.74949289228462	1.71857852386462	2.82614890643123	2.14522017731229	1.71904760189609	1.70056766073247	1.89894878008363	1.70056766073247	1.75319312708611	2.10472830895314	1.71532399155803	1.82305805269025	1.70056766073247	1.87239931415832	1.71463211267993	1.93663937990657	1.74155458789356	1.70056766073247	2.24501718538306	1.72680927718787	2.9795723652239	1.78298080698765	2.21046512326129	1.71394068751917	1.70056766073247	1.74686304779627	2.91048674957098	2.33079965599953	2.19465946306035	2.82592083164026	1.77848820240738	1.84275974459569	1.89813233064118	3.36776967808353	1.71498375092941	1.83054082932495	1.73542415255077	1.71098726874109	2.54742283635962	2.06401964274449	1.77817044402991	1.72450720854376	2.66771946477835	3.08880480942244	1.9629825360425	1.72034742797899	1.78230214158103	2.10194354080844	2.0573514128905	1.70056766073247	2.33970130441427	1.75338286973694	1.73145946672079	1.84072617592039	2.07262032301092	2.23662664599256	2.62946048203515	1.77608042317215	1.83645060398199	2.53451898150913	1.84276094705064	1.78584127610071	2.22396557033206	1.84957202598429	1.70056766073247	1.80222861748025	1.806886464934	1.74307845183534	2.92027560641396	2.62646107991907	2.32690951598346	1.84657553262625	1.82991246393966	3.15505208435735	1.73569403326034	2.71366500879668	1.70056766073247	2.29046805984739	2.23187149111798	2.15580449571438	1.70056766073247	1.80322630943874	1.9068381609372	1.84716230832607	1.73389402400157	1.82664945043592	1.83227791555836	1.70056766073247	1.79612586387737	2.03679326763757	1.70056766073247	1.70056766073247	3.22410082795193	1.75966574143504	2.06955029059761	2.33566949061213	1.75726352299535	2.11211534936397	1.76471562212726	1.94674569574691	3.07383369894559	2.35558946043426	2.0043819199713	2.38688057103996	1.79649810019102	1.77462727932849	4.06235029284333
S100A14	8.38919125181568	8.32424786454999	9.67949355228509	9.26462929057024	10.6471926270919	10.2120557432421	8.44745087077352	8.71938360917959	7.27933377305827	8.9121467074506	8.94043320208242	8.10657903599508	9.64852867930666	9.67645926603639	11.0208575363034	9.75348737166669	5.28172722895148	8.54139908066097	8.94379878740003	9.87315321575805	7.70356601353737	9.61212454753167	9.98790891216268	6.62748431201208	6.63840525153966	7.79987912476494	11.7297320156246	7.98805422119215	9.63740051335876	9.26687739527261	8.55500193399018	10.7951016887639	9.2352186962544	8.80989711931269	7.70981874302812	9.60336666287218	10.0925347530039	10.6848060032159	9.88458703716816	9.66327032830817	6.35903966396079	10.7049050007871	9.33251515239453	10.3268735137875	10.3070187800057	11.1644822055238	9.24551753551866	9.33515182216126	6.44980990278598	9.15231810508024	10.0879692729532	9.06762362474644	10.0179855514417	9.51933667493819	7.99069409420734	9.6853418421965	9.62653567714432	10.2908376374605	9.63832937876431	11.0439606725144	9.88059204969039	9.21413505598362	9.96415096687586	9.61210033957281	9.62262642846792	3.15129690349343	9.66339952396284	10.8539713046351	8.64269879896527	9.90158931007766	5.71888252952173	9.31653120443593	6.96563257609244	8.91876622636092	9.69439458862363	9.23866060813632	9.5474282141458	10.8134825645962	9.63698212802996	9.8318596984227	10.2058857373365	7.70473661834042	8.13392373260374	9.3713932457814	10.4042968557926	8.81095626064366	10.4275269322807	9.70086762132887	8.44499239225214	8.41362846712278	9.77339833702161	10.1551198540657	5.96859711511111	8.82486912847731	7.6086199983532	8.82048050826887	10.5954042397949	10.023491113378	9.71975875224902	8.78870026169472	8.66830038695335	9.512700688434	10.1515480648499	6.80989310319328	11.0037048356031	10.3937163917694	9.22044575544404	9.35697239892074	8.39932981421111	8.80004057591012	9.82833306364914
S100A16	9.63272680034283	9.90083841276054	9.8068934258537	10.0900255338077	10.4935385962826	10.825081448474	9.55624145956848	9.12424313062481	9.59001613487296	9.63731943409187	9.56489926966075	8.91245947425205	10.1567215749516	10.2165630129283	10.890022332933	10.6738185782982	8.63623218042095	9.73904651630746	10.2317827193502	9.71528055053897	8.8694856826975	10.1640726441054	10.2250753208969	9.16773947392223	8.7772503372572	9.12518781113685	11.7160855657662	9.69017247397506	10.6353676934409	9.77803726214638	9.09772180250769	10.8936479491388	10.1743329498566	9.46476384223695	9.56691014568098	10.5479659739083	10.3323717262346	10.509886296181	10.3065946053726	10.3384158837853	8.97307046454754	10.8376316040969	10.5564141183749	10.9988044923584	10.4892769384536	11.0646828323309	9.80684279886519	10.0252684359314	8.94296266421349	10.4976137834265	10.8889803603246	9.66654263940203	10.7613411053548	10.7031776079551	8.98621524686216	9.40625290532695	10.454247220528	10.48781860784	9.93424496951403	11.2024253913587	10.0063022481628	10.3926236835945	9.94598547273645	10.2454249069526	9.9359046695268	5.34785500511717	10.2815574934146	11.0623589650604	10.277980211589	9.94282753063527	8.19239637460153	10.2540196458528	9.52163046266748	8.82890544899552	10.1352359413402	9.89710498572607	10.2095153728489	10.7792927960849	10.2885123811956	10.5495288408069	10.1960042743289	8.98046352163171	9.44610344337291	10.1680824130687	10.8721741730918	9.78760703963988	10.6039622377289	9.8253418732487	9.98263482990864	10.054791511246	10.3778320756844	9.92164071168401	9.23074745837468	9.63936303752113	9.38062729526095	9.9060219135923	11.0251495208723	10.0608114536507	9.99267130541517	9.65044893197837	9.77962387414728	9.79125714252412	10.5181522160193	9.10220587379409	11.2784151414957	10.8451730912367	9.51529105940001	9.59986145694168	9.41671507347776	9.76606168998875	10.3153950234041
ZC3HAV1L	3.85897247511957	3.97196946113872	4.58871447862658	4.72829512272033	3.3300805707424	2.89554256357806	3.9337233795254	4.23001484975398	4.54833705938689	4.10435521771313	2.98357690506118	4.1572883811283	3.17667417280297	3.78372838395799	4.20991148646114	2.40352543302558	5.16728890993721	3.03341742003065	4.09792556198555	3.28867546377371	3.24129589132212	3.90547425083464	3.67289328118845	4.4817263683035	4.69672592745037	4.21397184231624	2.77106618544429	4.01265355126338	3.89828019189444	2.86011896175747	3.50647439964151	3.54086699944758	4.09800626366297	5.07286122627299	4.30837131126391	4.20144225156196	3.49445438000373	3.52647588926513	3.54299029410964	3.14240686717287	3.83443331925163	3.79975983809616	3.38468836883143	2.47740388579563	4.23766872698202	3.85915213948407	3.89057281710701	3.35586125955316	4.76340674850905	3.9157209982132	3.96591454691697	4.99252659223296	4.77398907330681	3.7872859115927	4.44059360743631	3.73205157151537	3.60657483957533	4.6046761782813	3.09114880965308	3.30572820260109	3.6616570628016	3.92133556862883	4.12362398244386	3.58045330217446	4.87211426291895	4.77351991174202	3.04375093029865	2.28495165617696	4.0232300486233	3.03906002480306	4.504394121928	3.91384891491628	4.48321157093025	3.74726754645306	3.50815089454676	2.87103867384718	3.49400341349573	3.36340266217438	4.0822074238411	3.17618250617832	4.17552439981868	3.41360218266556	3.37649995063106	3.76494216614809	2.62761178695203	2.97787118302524	3.38495784520703	3.20326866872397	3.78657400896128	5.00112046388245	4.04873765195211	2.97414656655986	4.19444332749951	3.38924637458715	3.68076080125695	3.99820706257593	3.95384431663327	3.20474788430818	3.01039990978343	4.15308190683251	2.85683552335229	3.55513685037972	2.41005893677542	3.7417644152377	2.5673101940895	3.09618948277997	4.67726755502254	4.20534778627526	3.02181069020384	3.89030969161801	3.61944775219665
TINAGL1	6.76260236881362	3.3114628802255	3.41797246759481	4.5829000432421	3.87239588859745	3.68204130643324	4.21734222551016	4.70243526034799	3.90885270819437	5.17125190303803	5.34621200986447	5.86768412977359	4.42666800199567	5.74486824133289	5.4452335360067	4.3301031962892	3.11462931281054	4.83092621095616	3.82703515091668	2.76625050475187	4.43075115821356	3.4417521323179	2.9140950182362	3.00327174782568	4.16337211390052	4.68318312431954	2.77046372007439	2.54503144514674	4.10291569866661	6.14147861297598	5.50329554970639	4.0516188334099	3.04341842797289	3.64086973072698	2.94345144357189	3.04631633051435	4.65873406172082	3.33771746803656	4.80537081345594	4.67968588940658	4.35613830242955	3.15262652342863	3.87255752372364	4.12346631901154	3.13438274800361	4.89390152993801	3.99543811390406	5.34533463747546	5.03285132228437	4.67595811557723	4.69454487423346	3.58770420760294	2.51919804642382	2.43316105421627	5.97823500503602	2.77304259818546	4.10865754181296	4.12980887420802	4.20425340973149	3.94836638968101	2.76597824816113	6.21248600058169	3.98262808311524	4.18247201108834	2.82410543767372	5.45783284102992	5.06625121711497	1.48471667791367	4.28268652608038	2.22035075254247	4.15703436769444	3.38088557632389	3.1216874787186	5.69021759298128	5.10621032028893	5.91846543099991	6.41007368595537	4.76345924589535	4.35678118830618	5.14822270295416	2.95789113849782	4.14323223899577	3.75250508042688	3.98419179494473	2.02427805481574	5.46968456851568	3.13203720072353	5.52679799922173	3.44137137087806	2.4627206880793	3.51059662756719	3.8886399148124	3.30986940740649	5.04707235466963	3.63824732287594	3.09074924454302	2.81306030439528	6.45918808128117	4.68246527024677	7.38754579719832	4.89199023553414	5.52710217600358	3.4759968020139	3.45297768258139	3.00702683291216	5.21478574379614	5.655540556772	2.70569486448878	4.73149097009388	4.46738772979533	4.49401019146899
TGFB1	6.13652910101553	5.78058184386156	4.99185507690184	5.27872587934441	5.79501966172029	6.00910565884066	5.43007638278117	5.43893963594624	5.52994034695138	5.76200798003425	6.5582024035815	5.42578648814859	5.74224137832358	5.79154236888119	5.65138632909335	6.16877409210784	5.38170660152779	6.12505072086969	5.52351806730308	4.07635851910283	4.3461687877638	5.46992989198129	6.5134738214863	5.41269075201187	5.5470151244299	5.2773416189452	5.24673279853948	5.16179713032814	5.71474036965998	5.75278914562613	4.95675562323483	5.88053574886322	5.9273893259893	5.21648527023525	6.13858596312053	6.09954031051422	6.62178820638984	4.58423444720605	6.48934664314071	6.21317841856028	6.47228274474069	5.14420401164264	6.01284792957251	5.27472739447798	4.9788350335009	5.39506446998357	5.66990341923101	5.95261411455474	5.81806408540919	5.85226155463234	5.55885325144573	5.41211966664744	5.12684386051908	4.45982135606125	6.25311054696046	6.34425201771742	5.54892290406656	5.89125808728949	5.3203307886422	6.00228802639981	5.60249672414603	5.53339637410428	6.3773323596507	6.07705734480347	5.97183476554659	4.49184334828979	6.02686986528825	4.64237358683983	6.10755819811318	5.60585016726044	5.23026070817169	5.86687709926221	5.37375667964086	5.1713777406692	5.90054206276923	6.70522794254202	5.2885016889066	5.78359909630896	5.70574436626844	5.89539981526199	6.15759701135452	5.22564611646245	5.77444348410008	6.10739275166935	5.47586472117662	6.05589973998919	5.94309616557343	5.66501782734814	5.07678319860729	5.17272250069161	4.43808636308448	6.21368490949385	6.16387553271373	5.27545131598682	5.59925415190464	5.06147503246236	6.76973433806056	6.54430658634963	5.93260417555862	6.14343452949012	6.32683652351009	6.06589029029398	6.31976721416633	4.99066038301345	4.37227337264814	5.86569304193649	6.15546715957187	5.22665863691081	5.71777573309629	6.50266371153909	5.65818689138252
MMP9	7.04874521921623	7.33190079613731	6.80686201817609	7.2854850643295	5.98963445686218	6.48409521848533	6.40228175976815	6.06329681353908	11.6463259803889	9.61577058708814	9.09095128394317	6.61706988233735	7.17905945059905	7.29313168132739	4.54889810436429	7.55380346372692	5.6484484450851	7.85239494009956	5.82119036849649	3.73714375824759	7.66057870739761	8.54383260254427	8.81851752076955	8.23877753503684	5.25706029971692	6.64985447626055	7.58134889396972	6.20177991430109	8.57033753317977	9.00059380482045	8.92805945314674	5.03362576976638	7.52014937470806	7.5519132022624	8.59671173127409	5.17358005729226	4.92822616266592	3.98191831090499	7.78451606202501	8.59647737932742	7.39740857094446	4.67164027466496	7.73920451985611	4.4449793404281	5.27953588753472	5.32820643452797	6.97112324114365	8.50841180252631	5.41780687906139	8.28714955297129	4.76770133106641	8.52162383916021	5.52928511855917	5.23354269054379	8.98509208019254	8.21475368601635	7.5557290782758	5.82425930064094	4.43455285088928	6.7048610606615	6.78611860558929	7.96125945505533	7.17728377653635	5.67510932111984	10.5266525554478	6.69059864167515	9.38615571091063	7.26196002405357	4.74872680131767	8.11768187276073	6.7671109720188	7.60268977628274	6.50293056962666	8.6585036771989	6.23610124740295	8.06983015425145	7.3498314568465	7.8010432737249	7.44632740827727	5.55463839737332	5.10894592161052	8.2160763559088	8.16489523944451	6.47271454588709	6.3682611906928	7.51928698802073	7.09062399085144	7.12125281040157	10.8198696735432	7.08803352838563	6.15003447181641	7.26837063369855	9.91696044040133	8.44265123955615	7.72107942967767	7.36455743659675	7.44287947062799	11.2841935690592	6.60434139465222	9.75046887874377	7.44708628264505	7.0128069896815	7.73865853172491	9.75549973441184	6.0778127492483	6.21020521026827	9.75830387186732	6.10752002047126	6.63482980341244	5.85766412288211	4.84448589028984
APOBEC3G	3.95665351288787	3.7989046237325	2.5676294790074	2.67714882048182	3.73034733809862	2.8586305407064	4.60718810838712	3.05685730763973	3.18034022696523	3.75616782845168	4.24293412435071	4.34734120068683	3.42585011447357	3.67237602099107	2.17150746289144	2.42529399299709	3.58529787012066	3.50913944905069	3.95780787676387	2.21903800726222	2.73868503906211	4.37212223076469	3.60399555404964	3.25273904511474	4.70199201683844	3.62742244648155	3.19728557045843	4.49070671422538	2.58279962081198	4.23687531863048	4.7852117501725	2.82980570925994	3.65477297917082	3.73397385823152	4.32995201960007	2.82591442700604	2.89495376629363	3.19250356205615	4.51619686835935	3.91882815443871	4.19524076490286	2.77096518577905	2.70750439368039	3.17533360064265	2.48804439718516	2.47702255244024	4.81928034446718	3.8897984097013	3.66459762341254	3.88110983947981	3.17412049968882	4.24399281165893	2.62930239101637	3.18263191575318	3.155699443368	2.46889063056031	3.0618139235103	3.36690605309486	3.2640588158399	3.63756412439134	2.95559704295664	5.08557091423965	3.25667257297964	2.8990478016447	3.38580674291172	3.56690878781335	5.52713608285283	2.55077224590307	2.2442129973167	5.06842435662022	4.32962046791828	2.64686031201699	4.87667755976599	6.27293759573128	4.42800530864669	4.79459879425743	4.30510302568851	3.18650832967458	3.98406738986149	3.28471204875345	3.35536696729654	4.22823985621418	4.64520789379509	3.75026692518277	3.00501011998403	4.40314439439083	3.13469630136964	4.53386520085716	2.72030478430873	3.23215749324564	3.84995512871342	2.95158562502458	3.61303712329561	3.36056805213011	4.81702606656534	2.71184809258321	3.20791762589747	3.11533121100388	3.41191800812676	3.5568683182525	3.81594565347138	3.78653414746082	3.86946547392782	4.38821199789559	3.0231737660337	3.02917339431365	3.41067590799441	3.78307972915048	3.97775186288691	3.28180592979612	2.43627433191431
FABP6	3.5955322407548	1.10980915548066	2.19112643674086	1.19551448091605	3.57791060730884	1.95053518033294	2.16497522496968	2.99090042376809	1.50696375446064	1.27855722043534	2.96919271020974	2.91660692320492	1.7853496618867	2.14434653202642	1.01107688332813	2.23176996707824	1.00537000925084	1.43759949577764	1.38353766004844	1.60491251799676	0.984866954568966	2.19451880805119	2.64139433300019	0.890211300194601	0.893083005604359	1.14191383888554	1.92697790257798	1.72293287327779	1.31236431974917	2.88927327276513	4.10903003939118	3.1943806692139	1.51601273035465	2.09245189960347	2.57271937990533	0.949833744778362	4.53144458358259	1.76488340686776	1.67092796889275	3.7740669447478	1.07188088409769	2.37997332292541	3.4354749102819	1.05351002460506	2.57265809965202	2.78108887567936	2.87969781575704	3.12405554460156	1.26511772223271	1.37996745514866	1.58621299566449	1.29342558262102	3.54462625643592	2.22244206092937	2.72880736627931	0.999184904065727	2.91214306924013	2.57770423865658	3.57586785451021	1.22540461073025	2.32892123983848	3.78388640270661	2.02192021104701	1.06239144984898	0.982398927232047	1.79377127415968	3.74393389046439	5.75369588808408	1.37043744671978	1.21334668624393	2.34941633333419	1.40482509673266	1.79352745235812	2.58362873052735	1.31510720846742	3.23806734522395	4.17417772839955	3.14215970644485	2.53795389444404	1.59048967182098	3.90511137941055	1.43611169117534	3.03383047617244	1.88851561650318	1.51613112716292	2.05010368240907	1.47108595301808	1.76608949248745	1.75474487487881	1.47956877177716	1.28500022191672	3.15818574746181	1.11528754732354	2.7733680308993	2.75181331353428	1.45119131852609	2.26284040943665	1.74277291819078	3.37789332517833	1.98811523449742	1.29289776093162	2.49115375086043	3.34129506454106	1.32744661758354	3.70108166906545	1.93675508110866	3.3210606489357	1.17109091341262	1.53356751517186	1.48231136931686	2.48725622020974
RBP1	5.24008743960916	4.43371205630322	5.56494990462725	2.99384412306154	6.5257862121787	5.93432573609677	5.21716736688507	5.57240610999114	4.62270739324432	3.63358457864133	5.59552212157786	5.30210516313464	6.44248394073898	7.06891424452597	5.89104931654582	5.12845105611546	4.43697327011534	2.68954449750048	4.19143062841603	6.49236507294201	8.46286901608569	6.04715519921046	4.16935470238565	7.10657491257685	6.71120532956832	4.12478659753881	2.99758483491235	5.96848956189906	4.27565802488867	6.202687509305	4.10053507118302	4.62477100949341	4.31713415993672	4.57407889784827	5.20267515795584	5.76333840219715	6.04825917508266	6.31837548775164	5.04490605691501	4.76764418672056	4.43815722727174	4.31217146923045	7.76115983049619	7.19835267381152	6.62947337797362	4.00976182998055	5.6123894089552	5.69024111797449	3.77221580131324	6.26954721274459	6.61167209420579	4.78116083015996	5.12900628151034	5.36055454522789	5.22017131999077	2.23220881898975	6.61059549688321	3.72850412136268	4.65359065117186	3.25076082592588	5.41145545017258	4.93643214561093	5.72285673520504	4.45967861541269	3.73471280225384	3.85333495852038	5.76860116670085	5.26860458604832	2.34591995128756	5.4944327869209	4.17783691282293	5.21403038612104	5.10909768561493	4.81036491073086	4.77168392205353	4.08471279561526	4.98316603047342	6.93113080984388	4.59483555996493	6.52359483737037	5.60783079951452	3.6060761538532	4.4907302150395	4.95936621128116	7.27677086670082	4.96527737202188	5.82492451203528	6.22406659864773	4.21224724431569	5.49606894596996	5.90892458752216	7.24310435561603	5.15451262325988	5.73293895094031	5.33198713505949	4.12672341269975	5.88201611904364	7.14919202658997	3.54953338470761	5.57857264818852	5.89053072103284	3.98626775813555	5.9306690780833	3.91098158252157	2.69833661254974	5.73262484435252	5.22538558255352	6.99815131705413	6.05519473901678	5.54801922025937	5.26390256658378
TLR2	5.28929704276433	5.79235479784756	4.48202320646039	3.71625426415686	4.66055072008233	4.20084262712445	4.40552887761258	5.14064302752955	6.06981718811158	8.15142595492105	7.47853956333365	6.27198911089917	6.77420782120571	5.63605243462488	4.09460718030263	4.46596104304493	5.54530552979202	5.04098913211203	5.07325506564531	5.06936276512095	4.34768158855688	5.86831979688793	8.24185427304781	4.8385903563373	4.86889761485637	6.18441680504501	3.83836360170403	4.40921243741445	5.57975755085059	6.09082262797548	5.65903469438253	6.08053360313974	5.17845950687294	5.97427065958279	4.80586376763626	5.15093276134837	5.56083758484372	5.75934389605745	5.83540320593986	6.12934226013613	6.26795401220562	4.15896790742068	4.33251959063421	6.05629816023585	6.70688080630981	6.27832098345333	5.04861855494711	5.38377153011954	4.65599198286909	4.77127640163787	5.12398915579497	5.63050209828646	5.19581707679917	4.66393924022026	6.06603759414444	4.31527767618945	5.25469403456699	5.38999245311347	5.89100927307555	4.72247938812656	6.31571508277028	5.04142007186333	5.27742577852014	5.72118596184292	4.95831506809244	5.95547214581868	6.08228140729916	3.70629531085487	5.35876824303324	5.93740468554713	5.8095442048261	4.92634063678969	4.83207743440507	5.46308239475622	6.22011264544077	6.23979037742612	6.16853360201718	4.44427030402982	5.38136472114566	6.04314540363453	6.404674963966	6.4981423451504	4.50787867346327	5.9986350468416	5.95438399644899	6.14199241934023	4.21763174841737	5.62562255204592	6.47871082389697	5.84055265217631	5.73326254832607	5.02698407374647	5.64038746694358	4.88548121982962	4.54220652223255	5.37897233637921	6.55373649550162	4.98796825796048	6.08029954204269	5.22685202320653	5.75303913005978	5.47499938802456	4.79307848622409	6.09951383647315	5.15957364500288	6.76215932260796	5.36498562926064	6.64259425058669	9.471410261747	5.28988936259898	5.50250542787433
PLAU	9.89717274262819	7.56409486282798	6.41314799980821	6.28191405738161	8.2109004489691	8.93747194037748	8.09001612543648	8.18825002858585	8.19640548358373	7.79394015774122	7.77846357055177	6.52162193564579	8.09445625146588	10.2381960342802	8.38263250321262	7.79839394628697	6.99906958925711	8.25212103137482	8.64902295538304	5.38921735363033	6.03097035469368	6.96707260801006	8.67340993932128	7.84131620592572	6.58499493192083	7.13706847109341	5.07539610478951	6.8914812297844	7.00859576600882	9.55991064413225	7.35589427370114	5.95184944624737	6.67000898928157	6.95521773946082	7.9358722914607	7.40374830106419	6.76149990750193	5.89048988416184	8.71792943964206	9.21117941262359	9.48039827534893	5.85155757067667	8.96006446662913	9.5249788879495	5.89508289784028	6.8971865679635	7.62287367521339	6.8910860082738	5.91763792496836	6.7648614187978	8.27361700854081	6.01982279632963	8.58543976483999	6.40486725657252	9.24580961790914	8.8017789744545	7.37361311893567	4.8765036058855	5.58359621078518	8.51832551816314	8.40502516530547	8.23535276321103	7.40256427294079	6.28194770380798	7.31565898650045	6.24207889073192	9.19306812480221	4.82029302061315	7.6091489929631	5.67164998362489	6.03058235724838	8.92291810239944	8.06467948145712	6.43683150706988	7.92995905340565	9.53104620916799	7.46406846802498	7.95612842102042	7.34738791166774	7.64171476873648	6.87605152110549	9.11221721857565	8.41815475635969	8.09335641499786	7.3290903642019	8.21784188502668	7.6030629674073	9.14146685327261	9.17918452107456	6.81141811172594	6.77735154023812	9.59130703279718	9.24586925512346	6.89562236623451	9.69412193555914	6.59648480019467	7.97026381248977	9.87088865911293	6.78334389387582	10.1306020155124	10.1774120689119	9.14143721086303	8.60503165433927	6.36949001191756	7.20538382864839	10.6476326236835	10.5200367036177	7.7212082633889	8.03841094865208	7.90355319651534	7.67720204770505
IL1B	3.52858544396389	8.03131722318748	5.20806022010196	4.39556614112673	7.14898983125036	5.8060892112606	2.24611453857443	6.90892435687798	4.04829493244796	9.42366834049691	3.82172237086817	3.40592299049787	7.44346409463939	8.52922034462252	8.47393740875006	3.47952195687974	4.30594281661663	2.99016137299309	5.33759813309511	4.58664414092499	6.01167304898723	4.43048593841375	6.69076405305456	2.76641564721103	5.23892752018919	2.48632766738727	5.98266435566747	4.96829539938513	5.07020329486934	2.27398753555318	5.55734061624088	6.31243662099688	4.30194331155611	4.40875395438111	5.24019515379488	4.57368431650838	9.00588495845204	4.58412543277935	6.92865770607841	4.75896408255172	6.19207628336182	5.06563620813137	2.52207619348717	5.79284137350426	6.51351502055695	7.18129333393219	5.12341663487179	3.283974897037	3.49508572294857	3.4887433034993	4.14928659665451	4.75330187324244	6.61047553128373	6.34951974395321	4.00324980852261	4.9587471921373	6.41466135769389	6.36419148063443	4.57946597617444	4.95359436038815	7.90155905524995	6.74013381534245	6.63102833664332	4.79050331055985	4.15960807153965	5.29901120201994	4.44288940532902	3.81582511392054	3.30773310590043	3.17016194386949	3.11292691745303	5.42302657052765	3.58467920702212	3.32175109789108	4.61637010677854	5.79179998572779	6.14551940452133	5.69220508675065	8.37720305105935	5.83493819381838	7.32385987694225	6.25854533064187	3.73111251141697	5.08162891265132	4.90530869039559	3.90718291711044	5.36577413638315	4.1170991247479	7.63113279231624	6.04503176333048	3.89215573002901	7.32066844446651	7.18788552646388	5.02852998478227	6.77671812659801	4.16066299720053	7.74065671864115	9.96371153968785	4.76195270589829	5.75887969973702	8.72400106486057	8.47963485022159	4.22495801587213	4.96727111421779	4.85405814363741	5.39826305676201	7.18643112943242	6.47367692741712	3.98684117659706	3.13517858747403	6.46822863165888
